payment_id,ride_id,mode,amount,status,tip_amount
P001922,R001922,UPI,73.12,Success,0
P001923,R001923,Cash,121.68,Success,5
P001924,R001924,Card,174.04,Success,0
P001925,R001925,UPI,39.64,Success,0
P001926,R001926,UPI,86.72,Success,0
P001927,R001927,UPI,93.16,Success,0
P001928,R001928,UPI,110.8,Success,0
P001929,R001929,Card,53.72,Success,0
P001930,R001930,Card,37.82,Success,0
P001931,R001931,UPI,122.32,Success,0
P001932,R001932,Card,40.28,Success,0
P001933,R001933,UPI,41.66,Success,0
P001934,R001934,Card,63.98,Success,0
P001935,R001935,UPI,67.48,Failed,0
P001936,R001936,Card,54.36,Success,0
P001937,R001937,UPI,153.36,Success,5
P001938,R001938,UPI,89.44,Success,5
P001939,R001939,UPI,92.48,Success,0
P001940,R001940,Cash,88.84,Success,0
P001941,R001941,UPI,85.48,Success,0
P001942,R001942,UPI,114.52,Success,0
P001943,R001943,UPI,105.4,Success,0
P001944,R001944,Card,81.72,Success,10
P001945,R001945,Card,62.08,Success,0
P001946,R001946,Card,74.2,Success,0
P001947,R001947,UPI,60.96,Success,5
P001948,R001948,Cash,53.28,Success,5
P001949,R001949,UPI,104.12,Success,0
P001950,R001950,Card,54.64,Success,0
P001951,R001951,UPI,61.0,Success,0
P001952,R001952,Card,85.24,Success,0
P001953,R001953,UPI,70.72,Success,5
P001954,R001954,UPI,51.28,Success,0
P001955,R001955,UPI,234.72,Success,0
P001956,R001956,Card,43.16,Success,0
P001957,R001957,Wallet,69.28,Success,0
P001958,R001958,UPI,92.2,Success,0
P001959,R001959,Card,88.8,Success,10
P001960,R001960,UPI,76.96,Success,0
P001961,R001961,Cash,48.04,Success,10
P001962,R001962,Card,46.72,Success,5
P001963,R001963,Card,41.84,Success,0
P001964,R001964,UPI,125.92,Success,0
P001965,R001965,UPI,110.84,Success,10
P001966,R001966,UPI,74.12,Success,0
P001967,R001967,UPI,89.96,Success,10
P001968,R001968,UPI,89.82,Success,10
P001969,R001969,UPI,42.2,Success,0
P001970,R001970,Card,180.48,Success,20
P001971,R001971,UPI,89.68,Success,20
P001972,R001972,Cash,31.16,Success,0
P001973,R001973,Card,97.48,Success,0
P001974,R001974,UPI,40.98,Success,0
P001975,R001975,UPI,80.96,Success,0
P001976,R001976,UPI,96.08,Success,10
P001977,R001977,UPI,165.6,Success,10
P001978,R001978,Card,78.88,Success,0
P001979,R001979,UPI,162.64,Pending,0
P001980,R001980,Card,52.76,Success,0
P001981,R001981,Card,34.28,Success,0
P001982,R001982,UPI,107.08,Success,0
P001983,R001983,Card,39.48,Success,0
P001984,R001984,UPI,75.28,Success,5
P001985,R001985,UPI,99.48,Pending,5
P001986,R001986,UPI,83.3,Success,0
P001987,R001987,UPI,87.04,Success,0
P001988,R001988,Card,181.32,Success,5
P001989,R001989,UPI,40.34,Success,0
P001990,R001990,Wallet,227.68,Success,0
P001991,R001991,UPI,96.08,Success,10
P001992,R001992,UPI,106.12,Success,0
P001993,R001993,UPI,24.08,Success,0
P001994,R001994,UPI,36.84,Success,0
P001995,R001995,Card,80.64,Success,5
P001996,R001996,Card,67.16,Success,0
P001997,R001997,UPI,53.12,Success,5
P001998,R001998,Card,100.88,Success,0
P001999,R001999,Cash,55.8,Success,0
P002000,R002000,Cash,27.62,Success,0
P002001,R002001,Card,133.0,Success,0
P002002,R002002,Card,82.12,Success,0
P002003,R002003,Card,141.04,Success,0
P002004,R002004,Card,77.72,Success,10
P002005,R002005,Card,119.36,Success,0
P002006,R002006,Card,80.28,Success,20
P002007,R002007,UPI,25.52,Success,0
P002008,R002008,Card,125.32,Success,0
P002009,R002009,Cash,131.36,Success,0
P002010,R002010,Card,249.04,Success,0
P002011,R002011,Cash,63.72,Success,10
P002012,R002012,UPI,92.68,Success,0
P002013,R002013,UPI,30.28,Success,5
P002014,R002014,Card,55.6,Success,0
P002015,R002015,UPI,91.48,Failed,0
P002016,R002016,Wallet,70.94,Success,0
P002017,R002017,UPI,62.36,Success,0
P002018,R002018,UPI,87.52,Success,0
P002019,R002019,UPI,115.84,Success,0
P002020,R002020,UPI,50.28,Success,0
P002021,R002021,Card,68.44,Success,5
P002022,R002022,Card,120.38,Success,0
P002023,R002023,Cash,49.7,Success,0
P002024,R002024,UPI,119.12,Success,10
P002025,R002025,Card,159.2,Success,0
P002026,R002026,UPI,57.88,Success,0
P002027,R002027,UPI,111.16,Success,0
P002028,R002028,UPI,101.96,Success,0
P002029,R002029,UPI,74.56,Success,0
P002030,R002030,UPI,93.0,Success,0
P002031,R002031,Card,51.48,Success,0
P002032,R002032,UPI,42.84,Success,0
P002033,R002033,UPI,113.92,Success,0
P002034,R002034,Card,46.6,Success,0
P002035,R002035,UPI,83.72,Success,0
P002036,R002036,UPI,104.56,Success,0
P002037,R002037,Card,51.38,Success,0
P002038,R002038,UPI,121.8,Success,5
P002039,R002039,Card,57.92,Success,0
P002040,R002040,Cash,87.44,Success,0
P002041,R002041,UPI,156.84,Success,5
P002042,R002042,UPI,103.76,Success,0
P002043,R002043,Card,32.9,Success,0
P002044,R002044,Cash,56.68,Success,0
P002045,R002045,UPI,114.24,Success,20
P002046,R002046,Card,85.4,Success,20
P002047,R002047,Card,31.64,Success,0
P002048,R002048,UPI,172.96,Success,0
P002049,R002049,Card,27.08,Success,0
P002050,R002050,UPI,130.68,Success,5
P002051,R002051,Wallet,70.04,Success,0
P002052,R002052,UPI,58.0,Success,0
P002053,R002053,Wallet,72.04,Success,0
P002054,R002054,Card,64.16,Success,5
P002055,R002055,Card,42.32,Success,0
P002056,R002056,UPI,69.36,Success,20
P002057,R002057,Cash,52.6,Success,0
P002058,R002058,UPI,49.72,Success,0
P002059,R002059,Cash,135.36,Success,0
P002060,R002060,UPI,66.86,Success,0
P002061,R002061,UPI,36.38,Success,0
P002062,R002062,Card,31.64,Success,0
P002063,R002063,UPI,113.16,Success,0
P002064,R002064,Card,182.24,Success,10
P002065,R002065,Card,93.46,Success,10
P002066,R002066,UPI,105.02,Success,0
P002067,R002067,UPI,112.6,Success,0
P002068,R002068,UPI,58.48,Success,0
P002069,R002069,Card,91.6,Success,0
P002070,R002070,UPI,41.34,Success,0
P002071,R002071,Cash,33.32,Success,0
P002072,R002072,Card,46.66,Success,5
P002073,R002073,UPI,36.6,Success,0
P002074,R002074,UPI,105.46,Success,10
P002075,R002075,UPI,202.48,Success,0
P002076,R002076,UPI,76.32,Success,5
P002077,R002077,UPI,27.14,Success,0
P002078,R002078,Wallet,106.08,Success,5
P002079,R002079,Card,33.86,Success,0
P002080,R002080,UPI,154.52,Success,20
P002081,R002081,UPI,107.76,Success,5
P002082,R002082,UPI,59.12,Success,0
P002083,R002083,Card,140.8,Success,0
P002084,R002084,Card,81.88,Success,10
P002085,R002085,UPI,58.84,Success,0
P002086,R002086,UPI,70.28,Success,20
P002087,R002087,Card,85.48,Success,0
P002088,R002088,UPI,34.1,Success,0
P002089,R002089,UPI,101.92,Success,0
P002090,R002090,UPI,69.4,Success,0
P002091,R002091,Card,88.72,Success,0
P002092,R002092,UPI,59.8,Success,0
P002093,R002093,UPI,135.88,Success,0
P002094,R002094,Card,166.04,Success,0
P002095,R002095,UPI,72.44,Success,10
P002096,R002096,UPI,70.48,Success,0
P002097,R002097,UPI,106.56,Success,20
P002098,R002098,UPI,100.24,Success,0
P002099,R002099,UPI,45.28,Success,5
P002100,R002100,UPI,51.4,Success,5
P002101,R002101,Card,38.12,Success,0
P002102,R002102,UPI,65.8,Success,0
P002103,R002103,Card,68.28,Success,20
P002104,R002104,UPI,93.32,Success,0
P002105,R002105,UPI,188.36,Success,10
P002106,R002106,UPI,83.36,Success,0
P002107,R002107,Cash,128.68,Success,0
P002108,R002108,Cash,45.72,Success,0
P002109,R002109,Card,33.72,Success,0
P002110,R002110,Card,128.24,Success,20
P002111,R002111,Card,94.76,Success,0
P002112,R002112,UPI,47.96,Success,0
P002113,R002113,Card,58.42,Success,0
P002114,R002114,Wallet,69.72,Success,5
P002115,R002115,UPI,92.2,Success,0
P002116,R002116,Card,109.46,Success,5
P002117,R002117,Card,93.4,Success,5
P002118,R002118,UPI,29.96,Success,0
P002119,R002119,UPI,66.44,Success,0
P002120,R002120,Card,61.36,Success,0
P002121,R002121,UPI,77.66,Success,0
P002122,R002122,UPI,99.28,Success,0
P002123,R002123,UPI,127.4,Success,0
P002124,R002124,Cash,69.52,Success,0
P002125,R002125,Card,102.16,Success,0
P002126,R002126,Card,51.48,Success,0
P002127,R002127,UPI,73.4,Success,0
P002128,R002128,Cash,79.08,Success,0
P002129,R002129,Card,35.18,Success,0
P002130,R002130,UPI,141.4,Success,0
P002131,R002131,Cash,30.44,Failed,0
P002132,R002132,UPI,66.78,Success,0
P002133,R002133,Card,151.24,Success,0
P002134,R002134,UPI,138.24,Success,5
P002135,R002135,UPI,91.52,Success,5
P002136,R002136,Wallet,40.72,Pending,5
P002137,R002137,UPI,292.6,Success,0
P002138,R002138,UPI,60.38,Success,0
P002139,R002139,UPI,89.92,Success,0
P002140,R002140,UPI,67.36,Success,0
P002141,R002141,Card,45.56,Success,0
P002142,R002142,Card,60.7,Success,5
P002143,R002143,UPI,35.06,Success,0
P002144,R002144,Cash,62.52,Success,20
P002145,R002145,UPI,174.12,Success,0
P002146,R002146,UPI,96.24,Success,20
P002147,R002147,UPI,47.08,Success,0
P002148,R002148,UPI,90.04,Success,10
P002149,R002149,Card,74.36,Success,0
P002150,R002150,Card,46.96,Success,0
P002151,R002151,UPI,143.04,Success,5
P002152,R002152,Card,57.38,Success,0
P002153,R002153,UPI,39.44,Success,5
P002154,R002154,Wallet,50.92,Success,0
P002155,R002155,UPI,71.44,Success,5
P002156,R002156,Cash,139.92,Success,0
P002157,R002157,UPI,50.48,Success,0
P002158,R002158,UPI,119.84,Success,0
P002159,R002159,UPI,65.92,Success,5
P002160,R002160,UPI,82.6,Failed,0
P002161,R002161,UPI,78.86,Success,0
P002162,R002162,Card,94.68,Success,0
P002163,R002163,UPI,152.68,Success,0
P002164,R002164,Wallet,48.3,Success,0
P002165,R002165,UPI,42.2,Success,0
P002166,R002166,UPI,63.8,Success,0
P002167,R002167,UPI,48.44,Success,0
P002168,R002168,UPI,46.16,Success,0
P002169,R002169,UPI,102.16,Success,5
P002170,R002170,UPI,64.28,Success,0
P002171,R002171,UPI,279.44,Success,10
P002172,R002172,UPI,102.4,Success,0
P002173,R002173,Cash,49.2,Success,0
P002174,R002174,UPI,202.28,Success,0
P002175,R002175,UPI,71.92,Success,0
P002176,R002176,Card,85.72,Success,0
P002177,R002177,Cash,309.16,Success,0
P002178,R002178,UPI,62.4,Success,5
P002179,R002179,Card,58.68,Success,5
P002180,R002180,Card,55.62,Success,10
P002181,R002181,UPI,79.68,Success,0
P002182,R002182,Card,82.04,Success,0
P002183,R002183,Card,47.32,Success,10
P002184,R002184,Cash,171.48,Success,0
P002185,R002185,UPI,87.06,Success,10
P002186,R002186,UPI,114.56,Success,10
P002187,R002187,UPI,162.28,Success,0
P002188,R002188,Card,124.84,Success,0
P002189,R002189,UPI,47.08,Success,20
P002190,R002190,UPI,87.52,Success,20
P002191,R002191,UPI,90.4,Success,0
P002192,R002192,UPI,53.36,Success,5
P002193,R002193,UPI,54.28,Success,0
P002194,R002194,UPI,69.64,Success,0
P002195,R002195,Card,61.76,Success,0
P002196,R002196,Cash,31.56,Success,0
P002197,R002197,UPI,27.38,Failed,0
P002198,R002198,UPI,67.88,Success,0
P002199,R002199,UPI,66.68,Success,0
P002200,R002200,Cash,45.56,Success,0
P002201,R002201,Cash,93.54,Success,0
P002202,R002202,UPI,62.86,Success,0
P002203,R002203,Card,86.48,Success,10
P002204,R002204,Cash,41.76,Success,0
P002205,R002205,Card,41.8,Success,0
P002206,R002206,Card,79.96,Success,0
P002207,R002207,Card,34.04,Success,0
P002208,R002208,Cash,65.32,Success,10
P002209,R002209,Wallet,172.36,Success,0
P002210,R002210,UPI,92.8,Success,0
P002211,R002211,Cash,142.0,Success,0
P002212,R002212,UPI,66.2,Success,20
P002213,R002213,UPI,210.52,Success,0
P002214,R002214,Card,85.6,Success,0
P002215,R002215,UPI,115.12,Success,0
P002216,R002216,UPI,202.32,Success,0
P002217,R002217,UPI,71.28,Success,5
P002218,R002218,Card,63.88,Success,0
P002219,R002219,Wallet,93.24,Success,5
P002220,R002220,Card,85.72,Success,0
P002221,R002221,UPI,71.8,Success,0
P002222,R002222,Cash,112.0,Success,0
P002223,R002223,Wallet,134.76,Failed,5
P002224,R002224,Card,47.96,Success,0
P002225,R002225,Card,86.84,Success,10
P002226,R002226,UPI,71.44,Success,0
P002227,R002227,Card,57.4,Success,0
P002228,R002228,UPI,43.12,Success,5
P002229,R002229,Card,106.76,Success,0
P002230,R002230,UPI,44.52,Success,0
P002231,R002231,Card,77.44,Success,0
P002232,R002232,UPI,271.12,Success,5
P002233,R002233,UPI,27.26,Success,0
P002234,R002234,Card,90.44,Success,5
P002235,R002235,UPI,49.24,Success,0
P002236,R002236,Card,74.72,Success,10
P002237,R002237,Card,161.96,Success,10
P002238,R002238,Card,84.16,Success,0
P002239,R002239,UPI,79.48,Pending,0
P002240,R002240,Card,80.2,Success,0
P002241,R002241,UPI,85.6,Success,5
P002242,R002242,UPI,78.72,Success,5
P002243,R002243,Card,28.04,Success,0
P002244,R002244,UPI,47.88,Success,0
P002245,R002245,UPI,31.66,Success,5
P002246,R002246,UPI,86.4,Failed,5
P002247,R002247,Card,95.96,Success,0
P002248,R002248,UPI,37.82,Success,0
P002249,R002249,UPI,27.02,Success,0
P002250,R002250,Cash,80.04,Success,5
P002251,R002251,UPI,85.32,Success,0
P002252,R002252,UPI,42.8,Success,5
P002253,R002253,UPI,73.22,Success,0
P002254,R002254,UPI,84.16,Success,0
P002255,R002255,UPI,47.32,Success,0
P002256,R002256,Card,58.04,Success,0
P002257,R002257,UPI,50.44,Success,20
P002258,R002258,Card,57.64,Success,0
P002259,R002259,Cash,80.12,Success,0
P002260,R002260,UPI,56.06,Success,0
P002261,R002261,UPI,68.88,Success,5
P002262,R002262,Card,185.08,Success,0
P002263,R002263,Card,78.32,Success,0
P002264,R002264,UPI,72.4,Success,0
P002265,R002265,UPI,140.04,Success,0
P002266,R002266,Cash,49.76,Success,0
P002267,R002267,UPI,35.3,Success,0
P002268,R002268,UPI,38.36,Success,0
P002269,R002269,Card,25.76,Success,0
P002270,R002270,UPI,86.36,Success,10
P002271,R002271,Card,111.44,Success,0
P002272,R002272,Card,188.44,Pending,0
P002273,R002273,Cash,57.16,Success,0
P002274,R002274,Card,60.04,Success,0
P002275,R002275,UPI,40.08,Success,0
P002276,R002276,UPI,80.04,Success,0
P002277,R002277,UPI,49.84,Success,0
P002278,R002278,Card,38.44,Success,5
P002279,R002279,Card,24.56,Success,0
P002280,R002280,UPI,46.02,Success,0
P002281,R002281,UPI,53.72,Success,0
P002282,R002282,Card,66.64,Success,0
P002283,R002283,UPI,38.62,Success,5
P002284,R002284,UPI,68.8,Success,0
P002285,R002285,UPI,44.88,Success,10
P002286,R002286,Cash,57.04,Success,0
P002287,R002287,Card,29.78,Success,0
P002288,R002288,UPI,120.52,Success,0
P002289,R002289,UPI,51.22,Success,5
P002290,R002290,Card,44.4,Success,5
P002291,R002291,UPI,42.72,Success,10
P002292,R002292,UPI,193.32,Success,5
P002293,R002293,UPI,77.76,Success,10
P002294,R002294,UPI,95.44,Success,0
P002295,R002295,Card,78.22,Success,20
P002296,R002296,UPI,64.08,Success,10
P002297,R002297,UPI,45.0,Success,0
P002298,R002298,UPI,67.26,Success,10
P002299,R002299,UPI,48.36,Success,0
P002300,R002300,UPI,34.12,Success,5
P002301,R002301,UPI,186.16,Success,0
P002302,R002302,Cash,92.28,Success,20
P002303,R002303,UPI,247.36,Success,0
P002304,R002304,UPI,128.44,Success,0
P002305,R002305,UPI,64.24,Success,0
P002306,R002306,UPI,106.52,Success,0
P002307,R002307,Cash,40.12,Success,0
P002308,R002308,UPI,25.88,Success,0
P002309,R002309,UPI,58.84,Success,0
P002310,R002310,Cash,101.96,Success,10
P002311,R002311,UPI,135.26,Success,0
P002312,R002312,Card,61.0,Success,0
P002313,R002313,Cash,148.6,Success,0
P002314,R002314,UPI,85.02,Success,10
P002315,R002315,UPI,43.16,Success,0
P002316,R002316,Card,47.8,Success,0
P002317,R002317,UPI,52.0,Success,0
P002318,R002318,UPI,148.36,Success,0
P002319,R002319,Wallet,46.92,Success,0
P002320,R002320,Cash,58.52,Success,0
P002321,R002321,UPI,124.88,Success,10
P002322,R002322,UPI,68.2,Success,20
P002323,R002323,Card,151.08,Success,5
P002324,R002324,UPI,94.6,Success,0
P002325,R002325,UPI,28.82,Success,0
P002326,R002326,UPI,98.88,Success,0
P002327,R002327,UPI,81.02,Success,5
P002328,R002328,UPI,114.44,Success,0
P002329,R002329,Card,73.36,Success,5
P002330,R002330,Cash,38.6,Success,0
P002331,R002331,Card,105.28,Success,0
P002332,R002332,Wallet,43.56,Success,0
P002333,R002333,Cash,94.52,Success,0
P002334,R002334,UPI,155.44,Success,0
P002335,R002335,Card,76.08,Success,5
P002336,R002336,Wallet,63.76,Success,5
P002337,R002337,Card,48.32,Success,0
P002338,R002338,UPI,93.32,Success,0
P002339,R002339,UPI,51.12,Success,0
P002340,R002340,Card,45.96,Success,10
P002341,R002341,UPI,85.42,Success,20
P002342,R002342,UPI,45.88,Success,0
P002343,R002343,UPI,66.6,Success,0
P002344,R002344,Card,92.88,Success,0
P002345,R002345,Card,52.0,Success,5
P002346,R002346,UPI,85.82,Success,0
P002347,R002347,Card,109.76,Pending,0
P002348,R002348,Card,34.46,Success,0
P002349,R002349,Card,29.96,Success,0
P002350,R002350,UPI,85.84,Success,0
P002351,R002351,UPI,64.12,Success,0
P002352,R002352,Card,120.08,Success,0
P002353,R002353,UPI,51.24,Success,10
P002354,R002354,UPI,38.88,Success,0
P002355,R002355,UPI,78.76,Success,0
P002356,R002356,UPI,122.36,Success,5
P002357,R002357,UPI,114.96,Success,5
P002358,R002358,UPI,38.12,Success,0
P002359,R002359,UPI,34.12,Success,0
P002360,R002360,UPI,41.16,Success,0
P002361,R002361,Card,105.04,Success,10
P002362,R002362,UPI,56.68,Success,0
P002363,R002363,Cash,73.32,Success,5
P002364,R002364,UPI,37.8,Success,0
P002365,R002365,UPI,75.2,Success,0
P002366,R002366,UPI,29.42,Success,0
P002367,R002367,Card,57.4,Success,0
P002368,R002368,UPI,80.32,Success,0
P002369,R002369,UPI,84.16,Success,0
P002370,R002370,Card,52.12,Success,0
P002371,R002371,UPI,48.44,Success,0
P002372,R002372,UPI,86.4,Success,0
P002373,R002373,UPI,64.12,Success,10
P002374,R002374,Cash,46.3,Success,5
P002375,R002375,UPI,39.78,Pending,10
P002376,R002376,Cash,62.76,Success,0
P002377,R002377,UPI,407.2,Success,0
P002378,R002378,UPI,69.64,Success,0
P002379,R002379,UPI,71.0,Success,0
P002380,R002380,UPI,80.96,Success,0
P002381,R002381,UPI,55.7,Success,0
P002382,R002382,UPI,96.2,Success,10
P002383,R002383,UPI,68.84,Success,10
P002384,R002384,UPI,42.28,Success,5
P002385,R002385,UPI,214.88,Success,5
P002386,R002386,UPI,48.18,Success,10
P002387,R002387,UPI,86.44,Success,5
P002388,R002388,UPI,60.04,Success,0
P002389,R002389,UPI,54.04,Success,0
P002390,R002390,Card,81.88,Success,0
P002391,R002391,UPI,44.2,Success,0
P002392,R002392,Cash,56.68,Success,0
P002393,R002393,Card,63.28,Success,0
P002394,R002394,UPI,81.4,Success,0
P002395,R002395,UPI,126.88,Success,0
P002396,R002396,Card,142.36,Success,0
P002397,R002397,UPI,56.68,Success,0
P002398,R002398,Cash,56.92,Success,0
P002399,R002399,Card,104.6,Success,0
P002400,R002400,Card,81.76,Success,0
P002401,R002401,Card,56.76,Success,0
P002402,R002402,Card,96.56,Success,0
P002403,R002403,UPI,78.92,Success,10
P002404,R002404,Card,86.88,Success,0
P002405,R002405,UPI,110.8,Success,0
P002406,R002406,UPI,108.68,Success,20
P002407,R002407,UPI,66.44,Success,0
P002408,R002408,Wallet,123.28,Success,0
P002409,R002409,Wallet,172.6,Success,0
P002410,R002410,UPI,66.32,Success,5
P002411,R002411,UPI,51.76,Success,0
P002412,R002412,UPI,81.16,Success,0
P002413,R002413,UPI,38.96,Success,0
P002414,R002414,UPI,147.04,Success,20
P002415,R002415,UPI,63.88,Success,0
P002416,R002416,UPI,109.12,Failed,0
P002417,R002417,UPI,50.84,Success,0
P002418,R002418,UPI,75.64,Success,0
P002419,R002419,UPI,59.0,Success,0
P002420,R002420,UPI,77.72,Success,0
P002421,R002421,Wallet,53.58,Success,0
P002422,R002422,UPI,86.12,Success,0
P002423,R002423,UPI,39.0,Success,0
P002424,R002424,UPI,62.04,Success,5
P002425,R002425,UPI,113.2,Success,0
P002426,R002426,UPI,106.92,Success,0
P002427,R002427,Card,182.2,Success,0
P002428,R002428,Cash,69.52,Success,0
P002429,R002429,UPI,91.72,Success,0
P002430,R002430,Cash,94.72,Success,0
P002431,R002431,UPI,78.28,Success,0
P002432,R002432,UPI,77.8,Success,0
P002433,R002433,Cash,72.0,Success,20
P002434,R002434,Card,72.0,Success,0
P002435,R002435,Card,73.24,Success,0
P002436,R002436,UPI,118.78,Success,5
P002437,R002437,UPI,50.8,Success,0
P002438,R002438,Card,28.34,Success,0
P002439,R002439,Card,57.76,Success,0
P002440,R002440,UPI,68.96,Success,0
P002441,R002441,Cash,226.92,Success,20
P002442,R002442,UPI,43.12,Success,5
P002443,R002443,UPI,82.92,Success,0
P002444,R002444,UPI,100.36,Success,0
P002445,R002445,UPI,45.24,Success,0
P002446,R002446,UPI,74.76,Success,0
P002447,R002447,Card,61.1,Success,0
